timestamp,open,high,low,close
2025-01-04 13:30:59,98537.09086068,98537.09086068,98460.62744425,98463.316202335
2025-01-04 13:31:59,98456.6430108,98456.6430108,98431.665395625,98452.455610535
2025-01-04 13:32:59,98460.69460996,98498.509897485,98460.69460996,98498.509897485
2025-01-04 13:33:59,98488.71852233,98499.776940185,98458.24401469,98499.776940185
2025-01-04 13:34:59,98499.175558085,98501.076148935,98482.41697713,98491.583067565
2025-01-04 13:35:58,98491.105937965,98523.62989867,98491.105937965,98512.735768035
2025-01-04 13:36:58,98512.735768035,98512.91182514,98475.2854882,98482.484423805
2025-01-04 13:37:58,98483.528420845,98508.800024535,98483.528420845,98499.90729056
2025-01-04 13:38:58,98499.90729056,98506.72730775,98499.232236805,98500.746236705
2025-01-04 13:39:58,98490.9178869,98497.24276594,98471.0754949,98471.0754949
2025-01-04 13:40:58,98468.2973487,98470.725041,98444.70119071,98444.86925314
2025-01-04 13:41:58,98440.2369301,98440.2369301,98395.8585447,98405.689712305
2025-01-04 13:42:58,98411.822030245,98411.822030245,98400.9735746,98409.722754205
2025-01-04 13:43:58,98407.173092905,98407.173092905,98369.6279467,98372.23384446
2025-01-04 13:44:59,98371.78156536,98394.43749369,98371.78156536,98392.924002425
2025-01-04 13:45:59,98369.046924545,98369.046924545,98350.702198945,98350.702198945
2025-01-04 13:46:59,98375.73749421,98375.73749421,98349.64366049,98353.77009536
2025-01-04 13:47:59,98355.486946565,98377.3498813,98355.486946565,98377.3498813
2025-01-04 13:48:59,98380.4038859,98380.4038859,98359.43901474,98360.874874105
2025-01-04 13:49:58,98365.90504465,98393.078184735,98365.90504465,98393.078184735
2025-01-04 13:50:58,98393.421121635,98424.059734585,98393.421121635,98394.1835046
2025-01-04 13:51:58,98392.35998825,98393.4819623,98377.66320335,98391.32204985
2025-01-04 13:52:58,98391.322426,98393.88898192,98388.17104902,98390.06702205
2025-01-04 13:53:59,98391.89569605,98391.89638215,98376.96956103,98381.9158285
2025-01-04 13:54:59,98381.91387945,98392.26497555,98381.91387945,98387.096956705
2025-01-04 13:55:59,98379.649362775,98379.649362775,98355.4238339,98363.6922139
2025-01-04 13:56:59,98361.664849,98361.664849,98354.41569842,98358.3368169
2025-01-04 13:57:59,98358.7205501,98384.7799726,98358.337704,98371.7601039
2025-01-04 13:58:59,98371.6436945,98371.6436945,98359.21795898,98360.695950505
2025-01-04 13:59:59,98360.924575105,98375.770210215,98360.924575105,98375.393551515
2025-01-04 14:00:58,98386.008990605,98423.18049375,98386.008990605,98406.6716569
2025-01-04 14:01:58,98400.3724869,98400.3724869,98356.552692505,98356.552692505
2025-01-04 14:02:58,98357.16306655,98360.9504155,98356.5971811,98359.36806105
2025-01-04 14:03:58,98357.4370833,98357.4370833,98349.82613535,98350.950404975
2025-01-04 14:04:58,98351.037151875,98353.27373355,98344.402791315,98344.402791315
2025-01-04 14:05:58,98344.413007165,98388.832204,98344.413007165,98388.832204
2025-01-04 14:06:58,98370.50268693,98371.48843315,98348.7643517,98348.7643517
2025-01-04 14:07:58,98349.3929579,98353.82011965,98346.74920125,98346.8475481
2025-01-04 14:08:58,98346.85462035,98348.23105665,98342.16383436,98342.16383436
2025-01-04 14:09:58,98347.46720845,98354.651759,98344.78142035,98353.05443205
2025-01-04 14:10:59,98353.0557285,98353.0557285,98351.8871455,98352.4951837
2025-01-04 14:11:59,98349.048716255,98356.751424545,98349.048716255,98356.751424545
2025-01-04 14:12:59,98351.68412535,98384.1517691,98351.68412535,98384.1517691
2025-01-04 14:13:59,98392.13455495,98394.42024995,98370.57430575,98370.57430575
2025-01-04 14:14:59,98371.85953345,98371.85953345,98346.49226185,98346.52523415
2025-01-04 14:15:59,98346.46668,98355.18737925,98346.46668,98350.8914158
2025-01-04 14:16:58,98352.3534846,98355.1526105,98347.89450358,98349.81561885
2025-01-04 14:17:58,98349.8157004,98350.54725465,98346.77146065,98348.2027465
2025-01-04 14:18:58,98348.20492645,98348.7194818,98342.1488266,98343.968077045
2025-01-04 14:19:58,98344.40366415,98344.4058565,98342.57736177,98344.1071135
2025-01-04 14:20:58,98343.201216845,98346.040822735,98342.745156405,98343.701216375
2025-01-04 14:21:58,98342.463568405,98344.372423835,98339.127135485,98339.127135485
2025-01-04 14:22:58,98338.033713485,98338.033713485,98308.92069888,98317.27810208
2025-01-04 14:23:58,98318.631465105,98318.631465105,98297.27167138,98297.27167138
2025-01-04 14:24:58,98294.344651,98304.3933445,98277.47345515,98298.730868135
2025-01-04 14:25:59,98303.531984735,98303.531984735,98298.80724931,98298.80724931
2025-01-04 14:26:59,98299.99510321,98299.99510321,98287.6601315,98288.1919322
2025-01-04 14:27:59,98287.9633076,98291.85578183,98286.7108424,98289.51983483
2025-01-04 14:28:59,98289.51983483,98289.76833983,98283.15029597,98284.44749207
2025-01-04 14:29:59,98284.44749207,98284.44749207,98276.321344375,98279.104600375
2025-01-04 14:30:59,98279.104600375,98280.367403795,98279.104600375,98280.367403795
2025-01-04 14:31:59,98280.367403795,98358.662811555,98278.886313995,98358.662811555
2025-01-04 14:32:59,98360.95927379,98360.95927379,98357.345702975,98359.310510275
2025-01-04 14:33:59,98359.294472205,98359.542977205,98355.539879995,98355.539879995
2025-01-04 14:34:58,98356.876836895,98399.90698333,98356.439468095,98399.84801301
2025-01-04 14:35:58,98399.84801301,98409.759649565,98399.84801301,98405.4532222
2025-01-04 14:36:58,98411.16627776,98411.16627776,98364.064948545,98364.064948545
2025-01-04 14:37:58,98362.691461165,98362.691461165,98358.79923089,98358.79923089
2025-01-04 14:38:58,98363.19279929,98388.825055685,98363.19279929,98387.304205085
2025-01-04 14:39:58,98387.304205085,98434.2943945,98387.304205085,98434.2943945
2025-01-04 14:40:58,98453.355045635,98458.08496832,98453.355045635,98458.08496832
2025-01-04 14:41:58,98465.271706125,98470.493822765,98464.227985125,98469.341674405
2025-01-04 14:42:58,98468.053715545,98468.053715545,98442.03870363,98442.03870363
2025-01-04 14:43:59,98442.03870363,98443.20170703,98435.048814995,98435.048814995
2025-01-04 14:44:59,98433.860961095,98433.860961095,98412.168846075,98412.196213575
2025-01-04 14:45:59,98411.144512125,98412.2989772,98399.32738761,98399.32738761
2025-01-04 14:46:59,98398.87244341,98398.88674866,98376.85731102,98376.85731102
2025-01-04 14:47:59,98381.59245455,98381.59245455,98367.80142724,98379.7570337
2025-01-04 14:48:59,98378.5332241,98473.3330052,98378.5332241,98473.3330052
2025-01-04 14:49:59,98464.72767275,98478.683451,98458.569980035,98465.17354035
2025-01-04 14:50:59,98465.1761496,98476.08868025,98464.79940415,98464.79940415
2025-01-04 14:51:59,98465.5148554,98490.292002475,98464.1912166,98490.292002475
2025-01-04 14:52:59,98491.728361375,98500.68683442,98491.728361375,98497.83727475
2025-01-04 14:53:58,98495.735106745,98496.953278,98487.5389703,98487.5389703
2025-01-04 14:54:58,98491.45384705,98491.45384705,98470.7207621,98470.9357667
2025-01-04 14:55:58,98470.9430628,98470.94340705,98468.26157298,98468.28886133
2025-01-04 14:56:58,98468.30791708,98471.20412035,98468.30791708,98469.850214
2025-01-04 14:57:58,98468.43570528,98468.47402884,98467.5109607,98467.51604135
2025-01-04 14:58:58,98467.51581615,98468.4412859,98456.55813316,98456.55813316
2025-01-04 14:59:58,98456.57068896,98456.57068896,98426.12014161,98426.12014161
2025-01-04 15:00:58,98413.46294338,98413.46294338,98349.899699155,98352.23222768
2025-01-04 15:01:58,98352.23222768,98361.69832498,98345.75643114,98358.72123508
2025-01-04 15:02:59,98354.5825647,98398.05102135,98340.05172785,98397.830051
2025-01-04 15:03:59,98418.95501073,98429.58874662,98414.3674127,98421.178121
2025-01-04 15:04:59,98437.63854525,98437.63854525,98339.02887625,98363.50387615
2025-01-04 15:05:59,98381.94868635,98390.70173345,98361.72752745,98362.4872115
2025-01-04 15:06:59,98341.72802626,98341.72802626,98293.7965316,98308.9212346
