Timestamp,Open,High,Low,Close
2025-01-03 17:07:59,0.380575955,0.380575955,0.379866305,0.38002833
2025-01-03 17:08:59,0.37994929,0.38004326,0.379805115,0.379851315
2025-01-03 17:09:58,0.379974725,0.380187555,0.379925075,0.380187555
2025-01-03 17:13:58,0.38011244,0.380254325,0.38011244,0.38018742
2025-01-03 17:14:58,0.379830715,0.38015608,0.37966474,0.38015608
2025-01-03 17:15:58,0.380085745,0.380085745,0.379682365,0.37968509
2025-01-03 17:16:58,0.37944396,0.379588725,0.37886747,0.37886747
2025-01-03 17:17:58,0.3788799,0.378885485,0.37752792,0.377747315
2025-01-03 17:18:59,0.377789,0.378629815,0.377712885,0.378629815
2025-01-03 17:19:59,0.37865312,0.37968509,0.378604395,0.37943509
2025-01-03 17:20:59,0.37960381,0.37963047,0.37894719,0.37894719
2025-01-03 17:21:59,0.379089485,0.3795965,0.379089485,0.3795965
2025-01-03 17:22:59,0.37985881,0.38082906,0.37978195,0.38082906
2025-01-03 17:23:58,0.38121805,0.382267965,0.38102924,0.38102924
2025-01-03 17:24:58,0.381039115,0.38132006,0.38075665,0.38132006
2025-01-03 17:25:58,0.38129813,0.38176129,0.38129813,0.38143066
2025-01-03 17:26:58,0.381324075,0.381380105,0.381006745,0.3813221
2025-01-03 17:27:58,0.381360105,0.381705565,0.381360105,0.381705565
2025-01-03 17:28:59,0.381598065,0.381968095,0.381270135,0.381968095
2025-01-03 17:29:59,0.38195477,0.38222487,0.381860895,0.381860895
2025-01-03 17:30:59,0.381777625,0.38182333,0.38084739,0.381371665
2025-01-03 17:31:59,0.38130354,0.38160882,0.38130088,0.38160882
2025-01-03 17:32:59,0.38158572,0.381804235,0.38153925,0.38153925
2025-01-03 17:33:58,0.3815836,0.38160368,0.381333935,0.381454665
2025-01-03 17:34:58,0.38147615,0.38174466,0.38125292,0.381690755
2025-01-03 17:35:58,0.381762815,0.382485605,0.381762815,0.381916275
2025-01-03 17:36:58,0.381660455,0.381660455,0.38115968,0.38115968
2025-01-03 17:37:59,0.38143794,0.38168999,0.381334565,0.381637865
2025-01-03 17:38:59,0.381583505,0.381754015,0.38103208,0.381090625
2025-01-03 17:39:59,0.381185715,0.3814142,0.381185715,0.381295585
2025-01-03 17:40:59,0.38126615,0.381645595,0.38126615,0.38127597
2025-01-03 17:41:59,0.38136607,0.38158857,0.381126485,0.38152315
2025-01-03 17:42:59,0.381529155,0.38220746,0.381366145,0.381856765
2025-01-03 17:43:59,0.38201885,0.382171115,0.381673205,0.381707905
2025-01-03 17:44:59,0.38163509,0.381769665,0.38157913,0.38157913
2025-01-03 17:45:59,0.38147015,0.38147015,0.381110385,0.38135932
2025-01-03 17:46:58,0.38119267,0.381270125,0.380941535,0.38121509
2025-01-03 17:47:58,0.381214665,0.381908075,0.381214665,0.381908075
2025-01-03 17:48:58,0.381851965,0.38219012,0.381806,0.381806
2025-01-03 17:49:58,0.38181161,0.38181161,0.38141084,0.381527015
2025-01-03 17:50:58,0.381411805,0.381624295,0.381006815,0.381006815
2025-01-03 17:51:58,0.381061175,0.381510445,0.380924835,0.381452125
2025-01-03 17:52:58,0.38141796,0.38165476,0.38135716,0.381534155
2025-01-03 17:53:58,0.381554135,0.381601555,0.381239665,0.381362075
2025-01-03 17:54:58,0.381293895,0.38132524,0.38102095,0.38107954
2025-01-03 17:55:59,0.3809621,0.38120623,0.3809621,0.38116348
2025-01-03 17:56:59,0.3813621,0.381537185,0.38113152,0.38113152
2025-01-03 17:57:59,0.381138845,0.381138845,0.380712105,0.380786315
2025-01-03 17:58:59,0.380899885,0.380899885,0.3803855,0.380562855
2025-01-03 17:59:59,0.38051444,0.38051444,0.38005757,0.38034313
2025-01-03 18:00:59,0.38029006,0.3803925,0.380080085,0.380080085
2025-01-03 18:01:59,0.38000858,0.3801841,0.379492745,0.379625205
2025-01-03 18:02:59,0.3798461,0.3798461,0.3793296,0.379604215
2025-01-03 18:03:58,0.37971799,0.38031463,0.37971799,0.38019706
2025-01-03 18:04:58,0.379959395,0.379959395,0.378916275,0.378916275
2025-01-03 18:05:58,0.378918965,0.3789508,0.378148785,0.378148785
2025-01-03 18:06:58,0.378076185,0.37853243,0.377925345,0.37800868
2025-01-03 18:07:58,0.378104995,0.378613145,0.37795024,0.37843366
2025-01-03 18:08:58,0.378423815,0.37848173,0.378061155,0.37848173
2025-01-03 18:09:58,0.378413525,0.379161035,0.378413525,0.37887403
2025-01-03 18:10:59,0.37882319,0.37914243,0.37882319,0.37906509
2025-01-03 18:11:59,0.379079295,0.37986816,0.379079295,0.37986816
2025-01-03 18:12:59,0.379872045,0.380007865,0.379821805,0.37989509
2025-01-03 18:13:59,0.379959245,0.37996609,0.379700585,0.37980509
2025-01-03 18:14:59,0.37975297,0.380072225,0.37975297,0.38003102
